qx,qy,qz,qw,qtime,mx,my,mz,mtime,ax,ay,az,atime,gyrox,gyroy,gyroz,gyrotime,linax,linay,linaz
0.024362,0.010912,0.748267,0.662861,42081,-240,-1789,589,41923,46,100,2047,42081,0,-1,0,42081,-1,0,2
0.024362,0.010912,0.748267,0.662860,42119,-240,-1789,589,41923,46,100,2047,42158,0,0,0,42119,0,0,2
0.024362,0.010910,0.748270,0.662858,42196,-240,-1789,589,41923,46,100,2047,42196,0,0,0,42196,0,0,2
0.024362,0.010908,0.748270,0.662857,42235,-231,-1784,575,42236,46,100,2047,42235,0,0,0,42235,0,0,2
0.024363,0.010907,0.748269,0.662858,42273,-231,-1784,575,42236,46,100,2047,42273,0,0,0,42273,0,0,2
0.024366,0.010907,0.748268,0.662860,42311,-231,-1784,575,42236,46,100,2047,42350,1,-1,-1,42311,0,0,2
0.024365,0.010904,0.748267,0.662860,42388,-231,-1784,575,42236,46,100,2047,42388,0,0,0,42388,0,0,2
0.024368,0.010903,0.748266,0.662861,42427,-231,-1784,575,42236,46,100,2046,42427,0,-1,0,42427,0,0,1
0.024366,0.010902,0.748268,0.662860,42465,-231,-1784,575,42236,46,100,2046,42503,-1,0,1,42465,0,0,1
0.024368,0.010898,0.748267,0.662861,42542,-231,-1784,575,42236,46,99,2046,42542,0,0,0,42542,0,0,1
0.024369,0.010897,0.748265,0.662863,42580,-245,-1789,589,42549,46,99,2046,42580,0,0,-1,42580,0,0,1
0.024380,0.010895,0.748263,0.662864,42619,-245,-1789,589,42549,46,99,2046,42619,0,0,-1,42619,0,0,1
0.024380,0.010895,0.748263,0.662865,42657,-245,-1789,589,42549,46,99,2046,42695,0,0,0,42657,0,0,1
0.024381,0.010893,0.748261,0.662867,42734,-245,-1789,589,42549,46,99,2046,42734,0,0,-1,42734,0,0,1
0.024381,0.010894,0.748262,0.662866,42772,-245,-1789,589,42549,46,99,2046,42772,0,0,0,42772,0,0,1
0.024382,0.010894,0.748261,0.662867,42811,-245,-1789,589,42549,45,99,2046,42811,1,0,0,42811,0,0,1
0.024381,0.010894,0.748261,0.662866,42849,-240,-1779,594,42862,45,99,2046,42887,0,0,0,42849,0,0,1
0.024381,0.010893,0.748259,0.662869,42926,-240,-1779,594,42862,45,99,2046,42926,0,0,-1,42926,0,0,1
0.024382,0.010894,0.748258,0.662870,42964,-240,-1779,594,42862,45,99,2046,42964,0,0,0,42964,0,0,1
0.024382,0.010894,0.748259,0.662870,43003,-240,-1779,594,42862,45,99,2046,43041,0,0,0,43003,0,0,1
0.024382,0.010894,0.748257,0.662871,43041,-240,-1779,594,42862,45,99,2046,43079,0,0,0,43079,0,0,1
0.024378,0.010894,0.748258,0.662870,43118,-240,-1779,594,42862,45,99,2046,43118,0,0,0,43118,0,0,1
0.024378,0.010894,0.748258,0.662870,43156,-226,-1769,589,43175,45,99,2046,43156,0,0,0,43156,0,0,1
0.024377,0.010894,0.748258,0.662870,43195,-226,-1769,589,43175,45,99,2046,43233,0,0,0,43195,0,0,1
0.024377,0.010893,0.748257,0.662872,43271,-226,-1769,589,43175,45,99,2046,43271,0,0,0,43271,0,0,1
0.024377,0.010894,0.748256,0.662873,43310,-226,-1769,589,43175,45,99,2046,43310,0,0,0,43310,0,0,1
0.024378,0.010895,0.748256,0.662873,43348,-226,-1769,589,43175,45,99,2046,43348,0,0,0,43348,0,0,1
0.024378,0.010894,0.748256,0.662873,43387,-226,-1769,589,43175,45,99,2046,43425,0,0,0,43387,0,0,1
0.024377,0.010894,0.748256,0.662873,43463,-226,-1769,589,43175,45,99,2046,43463,0,0,0,43463,0,0,1
0.024376,0.010895,0.748256,0.662873,43502,-240,-1774,599,43488,45,99,2046,43502,0,0,0,43502,0,0,1
0.024380,0.010896,0.748254,0.662875,43540,-240,-1774,599,43488,45,99,2046,43540,1,0,-1,43540,0,0,1
0.024379,0.010896,0.748254,0.662874,43579,-240,-1774,599,43488,45,99,2046,43617,0,0,0,43579,0,0,1
0.024381,0.010898,0.748254,0.662875,43655,-240,-1774,599,43488,45,99,2046,43655,0,0,0,43655,0,0,1
0.024382,0.010899,0.748254,0.662875,43694,-240,-1774,599,43488,45,99,2046,43694,1,0,0,43694,0,0,1
0.024382,0.010899,0.748254,0.662874,43732,-240,-1774,599,43488,45,99,2046,43771,0,0,0,43732,0,0,1
0.024382,0.010899,0.748254,0.662875,43809,-240,-1779,604,43801,45,99,2046,43809,0,0,0,43809,0,0,1
0.024383,0.010898,0.748253,0.662876,43847,-240,-1779,604,43801,45,99,2046,43847,0,0,0,43847,0,0,1
0.024383,0.010898,0.748253,0.662876,43886,-240,-1779,604,43801,45,99,2046,43886,0,0,0,43886,0,0,1
0.024383,0.010897,0.748252,0.662876,43924,-240,-1779,604,43801,45,99,2046,43963,0,0,0,43924,0,0,1
0.024383,0.010896,0.748252,0.662876,43963,-240,-1779,604,43801,45,99,2046,44001,0,0,0,43963,0,0,1
0.024384,0.010896,0.748253,0.662876,44039,-240,-1779,604,43801,45,99,2046,44039,0,0,0,44039,0,0,1
0.024386,0.010897,0.748254,0.662875,44078,-240,-1764,594,44114,45,99,2046,44078,1,0,0,44078,0,0,1
0.024386,0.010896,0.748254,0.662874,44116,-240,-1764,594,44114,45,99,2046,44155,0,0,0,44116,0,0,1
0.024389,0.010896,0.748254,0.662875,44193,-240,-1764,594,44114,45,99,2046,44193,1,0,0,44193,0,0,1
0.024388,0.010895,0.748253,0.662875,44231,-240,-1764,594,44114,45,99,2046,44231,0,0,0,44231,0,0,1
0.024389,0.010896,0.748253,0.662875,44270,-240,-1764,594,44114,45,99,2046,44308,0,0,0,44270,0,0,1
0.024388,0.010895,0.748252,0.662876,44347,-240,-1764,594,44114,45,99,2046,44347,0,0,0,44347,0,0,1
0.024389,0.010894,0.748253,0.662876,44385,-240,-1764,594,44114,45,99,2046,44385,0,0,0,44385,0,0,1
0.024389,0.010893,0.748252,0.662877,44423,-260,-1779,614,44427,45,99,2046,44423,0,0,0,44423,0,0,1
0.024390,0.010892,0.748250,0.662879,44462,-260,-1779,614,44427,45,99,2046,44500,0,0,-1,44462,0,0,1
0.024391,0.010891,0.748248,0.662882,44539,-260,-1779,614,44427,45,99,2046,44539,0,0,-1,44539,0,0,1
0.024392,0.010891,0.748247,0.662883,44577,-260,-1779,614,44427,45,99,2046,44577,0,0,-1,44577,0,0,1
0.024394,0.010891,0.748246,0.662883,44615,-260,-1779,614,44427,45,99,2046,44615,1,0,0,44615,0,0,1
0.024393,0.010891,0.748248,0.662881,44654,-260,-1779,614,44427,45,99,2046,44692,0,0,1,44654,0,0,1
0.024395,0.010893,0.748249,0.662880,44730,-260,-1779,614,44427,45,99,2046,44730,1,0,0,44730,0,0,1
0.024397,0.010893,0.748248,0.662881,44769,-260,-1803,619,44739,45,99,2046,44769,0,-1,0,44769,0,0,1
0.024397,0.010893,0.748247,0.662882,44807,-260,-1803,619,44739,45,98,2046,44846,0,0,-1,44807,0,0,1
0.024401,0.010894,0.748246,0.662883,44884,-260,-1803,619,44739,45,98,2046,44884,1,0,0,44884,0,0,1
0.024403,0.010895,0.748245,0.662884,44922,-260,-1803,619,44739,45,98,2046,44922,1,0,0,44922,0,0,1
0.024403,0.010895,0.748246,0.662883,44961,-260,-1803,619,44739,45,98,2046,44961,0,0,0,44961,0,0,1
0.024404,0.010895,0.748247,0.662882,44999,-260,-1803,619,44739,45,99,2046,45038,0,0,0,44999,0,0,1
0.024408,0.010897,0.748245,0.662884,45076,-240,-1813,594,45052,45,99,2046,45076,1,-1,-1,45076,0,0,1
0.024410,0.010899,0.748244,0.662885,45114,-240,-1813,594,45052,45,99,2046,45114,2,0,-1,45114,0,0,1
0.024411,0.010900,0.748244,0.662885,45153,-240,-1813,594,45052,45,99,2046,45153,0,0,0,45153,0,0,1
0.024412,0.010901,0.748243,0.662885,45191,-240,-1813,594,45052,45,99,2046,45229,1,0,0,45191,0,0,1
0.024411,0.010904,0.748243,0.662886,45268,-240,-1813,594,45052,45,99,2046,45268,1,1,0,45268,0,0,1
0.024411,0.010905,0.748244,0.662885,45306,-240,-1813,594,45052,45,99,2046,45306,0,0,0,45306,0,0,1
0.024412,0.010907,0.748244,0.662885,45345,-255,-1803,594,45365,45,98,2046,45345,1,0,0,45345,0,0,1
0.024412,0.010908,0.748243,0.662886,45383,-255,-1803,594,45365,45,98,2046,45421,0,0,0,45383,0,0,1
0.024416,0.010910,0.748241,0.662888,45460,-255,-1803,594,45365,45,98,2046,45460,1,0,-1,45460,0,-1,1
0.024416,0.010910,0.748241,0.662888,45498,-255,-1803,594,45365,46,98,2046,45498,0,0,0,45498,0,-1,1
0.024417,0.010911,0.748241,0.662888,45537,-255,-1803,594,45365,46,98,2046,45575,0,0,0,45537,0,-1,1
0.024416,0.010913,0.748242,0.662887,45613,-255,-1803,594,45365,46,98,2046,45613,0,0,1,45613,0,-1,1
0.024418,0.010915,0.748242,0.662887,45652,-255,-1803,594,45365,46,98,2046,45652,1,0,0,45652,0,-1,1
0.024419,0.010916,0.748241,0.662887,45690,-255,-1759,579,45678,46,98,2046,45690,1,0,0,45690,0,-1,1
0.024420,0.010915,0.748239,0.662890,45728,-255,-1759,579,45678,46,98,2046,45767,0,-1,-2,45728,0,-1,1
0.024421,0.010917,0.748238,0.662891,45805,-255,-1759,579,45678,46,99,2046,45805,0,0,0,45805,0,0,1
0.024424,0.010909,0.748237,0.662892,45844,-255,-1759,579,45678,46,99,2046,45844,2,0,-1,45844,0,0,1
0.024423,0.010910,0.748238,0.662891,45882,-255,-1759,579,45678,46,99,2046,45882,0,0,0,45882,0,0,1
0.024422,0.010910,0.748238,0.662891,45920,-255,-1759,579,45678,46,99,2046,45959,0,0,0,45920,0,0,1
0.024424,0.010912,0.748238,0.662891,45997,-235,-1769,589,45990,46,99,2046,45997,1,0,0,45997,0,0,1
0.024427,0.010913,0.748236,0.662892,46036,-235,-1769,589,45990,46,99,2046,46036,1,0,-1,46036,0,0,1
0.024427,0.010914,0.748236,0.662893,46074,-235,-1769,589,45990,46,99,2046,46112,0,0,0,46074,0,0,1
0.024429,0.010914,0.748233,0.662896,46151,-235,-1769,589,45990,46,99,2046,46151,0,0,-1,46151,0,-1,1
0.024429,0.010916,0.748234,0.662896,46189,-235,-1769,589,45990,46,99,2046,46189,1,0,0,46189,0,-1,1
0.024427,0.010918,0.748235,0.662894,46227,-235,-1769,589,45990,46,99,2046,46227,0,1,1,46227,0,-1,1
0.024428,0.010919,0.748234,0.662895,46266,-245,-1779,604,46303,46,99,2046,46266,0,0,-1,46266,0,-1,1
0.024432,0.010920,0.748232,0.662897,46343,-245,-1779,604,46303,46,99,2046,46343,1,0,0,46343,0,-1,1
0.024434,0.010919,0.748231,0.662898,46381,-245,-1779,604,46303,46,99,2046,46381,0,-1,-1,46381,0,-1,1
0.024434,0.010920,0.748231,0.662898,46419,-245,-1779,604,46303,46,99,2046,46419,0,0,0,46419,0,-1,1
0.024436,0.010921,0.748230,0.662899,46458,-245,-1779,604,46303,46,99,2046,46496,1,0,-1,46458,0,-1,1
0.024434,0.010922,0.748230,0.662900,46535,-245,-1779,604,46303,46,99,2046,46535,0,1,0,46535,0,-1,1
0.024433,0.010922,0.748230,0.662900,46573,-245,-1779,604,46303,46,99,2046,46573,0,0,0,46573,0,-1,1
0.024433,0.010923,0.748230,0.662900,46611,-250,-1784,594,46616,46,99,2046,46650,0,0,0,46611,0,-1,1
0.024435,0.010924,0.748227,0.662903,46688,-250,-1784,594,46616,46,99,2046,46688,1,0,-1,46688,0,-1,1
0.024436,0.010925,0.748227,0.662903,46727,-250,-1784,594,46616,46,99,2046,46727,0,0,0,46727,0,-1,1
0.024436,0.010927,0.748226,0.662904,46765,-250,-1784,594,46616,46,99,2046,46765,0,0,-1,46765,0,-1,1
0.024436,0.010927,0.748227,0.662903,46803,-250,-1784,594,46616,46,99,2046,46842,0,0,0,46803,0,-1,1
0.024435,0.010929,0.748227,0.662902,46842,-250,-1784,594,46616,46,99,2046,46880,0,1,0,46842,0,-1,1
0.024447,0.010925,0.748227,0.662902,46918,-255,-1779,589,46929,46,99,2046,46918,1,0,0,46918,0,-1,1
0.024449,0.010925,0.748226,0.662903,46957,-255,-1779,589,46929,46,99,2046,46957,0,0,0,46957,0,-1,1
0.024449,0.010926,0.748227,0.662902,46995,-255,-1779,589,46929,46,99,2046,47034,0,0,0,46995,0,-1,1
0.024452,0.010926,0.748226,0.662904,47072,-255,-1779,589,46929,46,99,2046,47072,0,-1,0,47072,0,-1,1
0.024453,0.010927,0.748225,0.662904,47110,-255,-1779,589,46929,46,99,2046,47110,0,0,0,47110,0,-1,1
0.024451,0.010928,0.748226,0.662903,47149,-255,-1779,589,46929,46,99,2046,47187,0,1,0,47149,0,-1,1
0.024452,0.010927,0.748226,0.662904,47187,-255,-1779,589,46929,46,99,2046,47226,0,0,0,47187,0,0,1
0.024453,0.010928,0.748224,0.662905,47264,-250,-1784,594,47242,46,99,2046,47264,0,0,0,47264,0,0,1
0.024454,0.010930,0.748223,0.662906,47302,-250,-1784,594,47242,46,99,2046,47302,1,0,-1,47302,0,0,1
0.024454,0.010931,0.748223,0.662906,47341,-250,-1784,594,47242,46,99,2046,47379,0,0,0,47341,0,-1,1
0.024457,0.010934,0.748221,0.662908,47418,-250,-1784,594,47242,46,99,2046,47418,1,0,-1,47418,0,-1,1
0.024456,0.010935,0.748221,0.662908,47456,-250,-1784,594,47242,46,99,2046,47456,0,0,0,47456,0,-1,1
0.024455,0.010933,0.748220,0.662910,47494,-250,-1784,594,47242,46,99,2046,47494,-1,0,-1,47494,0,-1,1
0.024457,0.010933,0.748219,0.662910,47533,-245,-1784,614,47555,46,99,2046,47571,0,0,0,47533,0,-1,1
0.024460,0.010936,0.748217,0.662913,47610,-245,-1784,614,47555,46,99,2046,47610,1,0,-1,47610,0,0,1
0.024462,0.010936,0.748216,0.662914,47648,-245,-1784,614,47555,46,99,2046,47648,0,0,-1,47648,0,0,1
0.024464,0.010936,0.748215,0.662915,47686,-245,-1784,614,47555,46,99,2046,47686,0,0,0,47686,0,0,1
0.024463,0.010936,0.748215,0.662915,47725,-245,-1784,614,47555,46,99,2046,47763,0,0,0,47725,0,0,1
0.024461,0.010936,0.748215,0.662915,47802,-245,-1784,614,47555,46,99,2046,47802,0,0,0,47802,0,0,1
0.024463,0.010937,0.748215,0.662915,47840,-245,-1784,614,47555,46,99,2046,47840,1,0,0,47840,0,0,1
0.024462,0.010939,0.748215,0.662915,47878,-240,-1769,629,47868,46,99,2046,47917,0,1,0,47878,0,0,1
0.024466,0.010940,0.748213,0.662917,47955,-240,-1769,629,47868,46,99,2046,47955,1,0,0,47955,0,0,1
0.024471,0.010937,0.748213,0.662917,47994,-240,-1769,629,47868,46,99,2046,47994,1,0,0,47994,0,0,1
0.024472,0.010939,0.748213,0.662917,48032,-240,-1769,629,47868,46,99,2046,48032,1,0,0,48032,0,0,1
0.024471,0.010941,0.748214,0.662916,48070,-240,-1769,629,47868,46,99,2046,48109,0,1,0,48070,0,0,1
0.024473,0.010945,0.748214,0.662916,48147,-240,-1769,629,47868,46,99,2046,48147,1,0,0,48147,0,0,1
0.024474,0.010947,0.748213,0.662916,48186,-235,-1784,614,48181,46,99,2046,48186,1,0,0,48186,0,0,1
0.024476,0.010947,0.748212,0.662918,48224,-235,-1784,614,48181,46,99,2046,48224,1,0,-1,48224,0,0,1
0.024479,0.010950,0.748210,0.662920,48262,-235,-1784,614,48181,46,99,2046,48301,2,0,-2,48262,0,0,1
0.024482,0.010952,0.748209,0.662921,48339,-235,-1784,614,48181,46,99,2046,48339,0,0,0,48339,0,0,1
0.024481,0.010953,0.748208,0.662921,48378,-235,-1784,614,48181,46,99,2046,48378,0,0,0,48378,0,0,1
0.024481,0.010954,0.748209,0.662920,48416,-235,-1784,614,48181,46,99,2046,48454,0,0,0,48416,0,0,1
0.024481,0.010958,0.748208,0.662922,48493,-235,-1784,614,48181,46,99,2046,48493,0,0,0,48493,0,0,1
0.024482,0.010958,0.748207,0.662923,48531,-235,-1784,594,48494,46,99,2046,48531,0,0,-1,48531,0,0,1
0.024482,0.010960,0.748206,0.662924,48570,-235,-1784,594,48494,46,99,2046,48570,1,0,-1,48570,0,0,1
0.024483,0.010962,0.748205,0.662926,48608,-235,-1784,594,48494,46,99,2046,48646,1,0,-1,48608,0,0,1
0.024483,0.010966,0.748204,0.662927,48685,-235,-1784,594,48494,46,99,2046,48685,1,0,0,48685,0,0,1
0.024482,0.010968,0.748205,0.662926,48723,-235,-1784,594,48494,46,99,2046,48723,0,1,0,48723,0,0,1
0.024482,0.010971,0.748204,0.662926,48762,-235,-1784,594,48494,46,99,2046,48762,1,1,0,48762,0,0,1
0.024481,0.010972,0.748203,0.662927,48800,-235,-1784,604,48807,46,99,2046,48838,0,1,-1,48800,0,0,1
0.024483,0.010975,0.748202,0.662928,48877,-235,-1784,604,48807,46,99,2046,48877,0,0,0,48877,0,0,1
0.024483,0.010976,0.748201,0.662929,48915,-235,-1784,604,48807,46,99,2046,48915,0,0,0,48915,0,0,1
0.024482,0.010977,0.748201,0.662929,48954,-235,-1784,604,48807,46,99,2046,48992,0,1,0,48954,0,0,1
0.024483,0.010979,0.748200,0.662930,48992,-235,-1784,604,48807,46,99,2047,49030,1,0,0,48992,0,0,2
0.024485,0.010974,0.748201,0.662929,49069,-235,-1784,604,48807,46,99,2047,49069,0,0,0,49069,0,0,2
0.024484,0.010975,0.748201,0.662929,49107,-250,-1789,614,49120,46,99,2047,49107,0,0,0,49107,0,0,2
0.024484,0.010976,0.748201,0.662930,49146,-250,-1789,614,49120,46,99,2047,49184,0,0,0,49146,0,0,2
0.024487,0.010977,0.748200,0.662931,49222,-250,-1789,614,49120,46,99,2047,49222,0,0,0,49222,0,0,2
0.024488,0.010976,0.748199,0.662932,49261,-250,-1789,614,49120,46,99,2047,49261,0,0,0,49261,0,0,2
0.024488,0.010976,0.748198,0.662932,49299,-250,-1789,614,49120,46,99,2047,49299,0,0,0,49299,0,0,2
0.024487,0.010976,0.748198,0.662932,49338,-250,-1789,614,49120,46,99,2047,49376,0,0,0,49338,0,0,2
0.024488,0.010977,0.748197,0.662934,49414,-250,-1789,614,49120,46,99,2047,49414,0,0,-1,49414,0,0,2
0.024488,0.010977,0.748197,0.662934,49453,-250,-1779,599,49433,46,99,2047,49453,0,0,0,49453,0,0,2
0.024491,0.010979,0.748195,0.662936,49491,-250,-1779,599,49433,46,99,2047,49491,1,0,-1,49491,0,0,2
0.024492,0.010980,0.748195,0.662936,49530,-250,-1779,599,49433,46,100,2047,49568,0,0,0,49530,0,0,2
0.024493,0.010981,0.748193,0.662937,49606,-250,-1779,599,49433,46,100,2047,49606,0,0,0,49606,0,0,2
0.024492,0.010980,0.748194,0.662936,49645,-250,-1779,599,49433,46,100,2047,49645,0,0,0,49645,0,0,2
0.024494,0.010981,0.748195,0.662936,49683,-250,-1779,599,49433,46,100,2047,49722,0,0,0,49683,0,0,2
0.024494,0.010981,0.748194,0.662937,49760,-240,-1774,609,49746,46,100,2047,49760,0,0,-1,49760,0,0,2
0.024496,0.010982,0.748192,0.662939,49798,-240,-1774,609,49746,46,100,2047,49798,1,0,-1,49798,0,0,2
0.024497,0.010982,0.748191,0.662940,49837,-240,-1774,609,49746,46,100,2047,49837,0,0,0,49837,0,0,2
0.024500,0.010983,0.748191,0.662940,49875,-240,-1774,609,49746,46,100,2047,49914,1,-1,0,49875,0,0,2
0.024503,0.010982,0.748190,0.662941,49952,-240,-1774,609,49746,46,100,2047,49952,0,-1,0,49952,0,0,2
0.024502,0.010981,0.748191,0.662940,49990,-240,-1774,609,49746,46,100,2047,49990,-1,0,0,49990,0,0,2
0.024502,0.010980,0.748191,0.662940,50029,-240,-1764,619,50059,46,100,2047,50029,0,0,0,50029,0,0,2
0.024503,0.010981,0.748191,0.662940,50067,-240,-1764,619,50059,46,100,2047,50106,0,0,0,50067,0,0,2
0.024510,0.010978,0.748189,0.662942,50144,-240,-1764,619,50059,46,100,2047,50144,0,0,0,50144,0,-1,2
0.024511,0.010978,0.748189,0.662942,50182,-240,-1764,619,50059,46,100,2047,50182,0,0,0,50182,0,-1,2
0.024511,0.010979,0.748189,0.662942,50221,-240,-1764,619,50059,46,100,2047,50259,0,0,0,50221,0,-1,2
0.024510,0.010978,0.748190,0.662940,50298,-240,-1764,619,50059,46,100,2047,50298,-1,1,1,50298,0,-1,2
0.024509,0.010977,0.748190,0.662941,50336,-240,-1764,619,50059,46,100,2047,50336,0,0,0,50336,0,-1,2
0.024508,0.010979,0.748190,0.662941,50375,-231,-1769,604,50372,46,99,2047,50375,0,1,0,50375,0,-1,2
0.024509,0.010979,0.748189,0.662942,50413,-231,-1769,604,50372,46,99,2047,50451,0,0,0,50413,0,-1,2
0.024509,0.010980,0.748188,0.662943,50490,-231,-1769,604,50372,46,99,2047,50490,0,0,0,50490,0,-1,2
0.024509,0.010981,0.748188,0.662944,50528,-231,-1769,604,50372,46,99,2047,50528,0,0,0,50528,0,-1,2
0.024508,0.010983,0.748188,0.662943,50566,-231,-1769,604,50372,46,99,2047,50566,0,1,0,50566,0,-1,2
0.024505,0.010985,0.748189,0.662942,50605,-231,-1769,604,50372,46,99,2047,50643,0,2,1,50605,0,0,2
0.024508,0.010985,0.748189,0.662942,50682,-221,-1784,599,50688,46,99,2047,50682,0,0,0,50682,0,0,2
0.024508,0.010985,0.748188,0.662943,50720,-221,-1784,599,50688,46,99,2047,50720,0,0,0,50720,0,0,2
0.024510,0.010986,0.748187,0.662944,50758,-221,-1784,599,50688,46,99,2047,50758,1,0,0,50758,0,-1,2
0.024511,0.010987,0.748187,0.662944,50835,-221,-1784,599,50688,46,99,2047,50835,0,0,0,50835,0,-1,2
0.024512,0.010988,0.748185,0.662946,50874,-221,-1784,599,50688,46,99,2047,50874,0,0,-1,50874,0,-1,2
0.024511,0.010989,0.748186,0.662945,50912,-221,-1784,599,50688,46,99,2047,50912,0,1,0,50912,0,-1,2
0.024511,0.010989,0.748186,0.662946,50950,-221,-1784,599,50688,46,99,2047,50989,0,0,0,50950,0,-1,2
0.024510,0.010988,0.748185,0.662946,51027,-235,-1769,599,51001,46,99,2047,51027,0,0,0,51027,0,-1,2
0.024510,0.010988,0.748184,0.662947,51066,-235,-1769,599,51001,46,99,2047,51066,0,0,0,51066,0,-1,2
0.024509,0.010988,0.748184,0.662947,51104,-235,-1769,599,51001,46,99,2047,51104,0,0,0,51104,0,-1,1
0.024508,0.010989,0.748184,0.662948,51142,-235,-1769,599,51001,46,99,2046,51181,0,0,0,51142,0,-1,1
0.024513,0.010983,0.748185,0.662947,51219,-235,-1769,599,51001,46,99,2046,51219,0,1,0,51219,0,-1,1
0.024513,0.010983,0.748185,0.662946,51258,-235,-1769,599,51001,46,99,2046,51258,0,0,0,51258,0,-1,1
0.024511,0.010984,0.748185,0.662946,51296,-240,-1769,614,51314,46,99,2046,51334,0,1,0,51296,0,-1,1
0.024512,0.010984,0.748185,0.662946,51334,-240,-1769,614,51314,46,99,2046,51373,1,-1,-1,51373,0,-1,1
0.024515,0.010986,0.748183,0.662948,51411,-240,-1769,614,51314,46,99,2047,51411,0,0,0,51411,0,-1,2
0.024515,0.010985,0.748183,0.662949,51450,-240,-1769,614,51314,46,99,2047,51450,0,0,0,51450,0,-1,2
0.024515,0.010985,0.748183,0.662949,51488,-240,-1769,614,51314,46,99,2047,51526,0,0,0,51488,0,-1,2
0.024513,0.010987,0.748184,0.662947,51565,-240,-1769,614,51314,46,99,2047,51565,0,0,0,51565,0,-1,2
0.024514,0.010987,0.748184,0.662948,51603,-245,-1774,609,51627,46,99,2046,51603,0,0,0,51603,0,-1,1
0.024514,0.010987,0.748184,0.662947,51642,-245,-1774,609,51627,46,99,2046,51642,0,0,0,51642,0,-1,1
0.024515,0.010988,0.748182,0.662949,51680,-245,-1774,609,51627,46,99,2046,51718,1,0,-1,51680,0,-1,1
0.024515,0.010989,0.748183,0.662949,51757,-245,-1774,609,51627,46,99,2046,51757,0,0,0,51757,0,-1,1
0.024515,0.010990,0.748183,0.662949,51795,-245,-1774,609,51627,46,99,2046,51795,0,0,0,51795,0,-1,1
0.024514,0.010991,0.748183,0.662949,51834,-245,-1774,609,51627,46,99,2046,51834,0,0,0,51834,0,-1,1
0.024513,0.010991,0.748183,0.662948,51872,-245,-1774,609,51627,46,99,2046,51910,0,0,0,51872,0,-1,1
0.024514,0.010994,0.748183,0.662948,51949,-255,-1789,599,51940,46,99,2046,51949,1,0,0,51949,0,-1,1
0.024516,0.010995,0.748181,0.662950,51987,-255,-1789,599,51940,46,99,2046,51987,1,0,-1,51987,0,-1,1
0.024516,0.010996,0.748181,0.662951,52026,-255,-1789,599,51940,46,99,2046,52064,0,0,0,52026,0,0,1
0.024516,0.010997,0.748181,0.662951,52064,-255,-1789,599,51940,46,99,2046,52102,0,0,0,52064,0,0,1
0.024518,0.010998,0.748180,0.662951,52141,-255,-1789,599,51940,46,99,2046,52141,0,0,0,52141,0,0,1
0.024517,0.010999,0.748181,0.662950,52179,-255,-1789,599,51940,46,99,2046,52179,0,0,0,52179,0,0,1
0.024517,0.011001,0.748181,0.662950,52218,-260,-1779,619,52253,46,99,2046,52256,1,0,0,52218,0,0,1
0.024520,0.010994,0.748181,0.662951,52294,-260,-1779,619,52253,46,99,2046,52294,0,0,-1,52294,0,0,1
0.024519,0.010994,0.748180,0.662951,52333,-260,-1779,619,52253,46,99,2046,52333,0,0,0,52333,0,0,1
0.024518,0.010995,0.748180,0.662952,52371,-260,-1779,619,52253,46,99,2046,52371,0,0,0,52371,0,0,1
0.024519,0.010996,0.748179,0.662952,52410,-260,-1779,619,52253,46,99,2046,52448,1,0,0,52410,0,0,1
0.024517,0.010996,0.748180,0.662951,52486,-260,-1779,619,52253,46,99,2046,52486,0,0,1,52486,0,0,1
0.024516,0.010997,0.748181,0.662950,52525,-260,-1779,619,52253,46,99,2046,52525,0,0,1,52525,0,0,1
0.024516,0.010997,0.748181,0.662950,52563,-255,-1749,614,52566,46,99,2046,52602,0,0,0,52563,0,0,1
0.024518,0.010999,0.748180,0.662952,52640,-255,-1749,614,52566,46,99,2046,52640,0,0,0,52640,0,0,1
0.024517,0.010999,0.748180,0.662952,52678,-255,-1749,614,52566,46,99,2046,52678,0,0,0,52678,0,0,1
0.024516,0.010999,0.748179,0.662953,52717,-255,-1749,614,52566,46,99,2046,52717,0,0,0,52717,0,0,1
0.024516,0.010999,0.748178,0.662953,52755,-255,-1749,614,52566,46,99,2046,52794,0,0,0,52755,0,0,1
0.024515,0.010999,0.748180,0.662951,52832,-255,-1749,614,52566,46,99,2046,52832,0,0,0,52832,0,0,1
0.024516,0.011000,0.748180,0.662951,52870,-235,-1754,594,52879,45,99,2046,52870,1,0,0,52870,0,0,1
0.024517,0.011001,0.748180,0.662951,52909,-235,-1754,594,52879,46,99,2046,52909,0,0,0,52909,0,0,1
0.024518,0.011001,0.748179,0.662952,52947,-235,-1754,594,52879,45,99,2046,52986,0,0,0,52947,0,0,1
0.024520,0.011000,0.748179,0.662953,53024,-235,-1754,594,52879,45,99,2046,53024,0,0,0,53024,0,0,1
0.024521,0.011001,0.748178,0.662953,53062,-235,-1754,594,52879,45,99,2046,53062,1,0,0,53062,0,0,1
0.024520,0.011001,0.748180,0.662952,53101,-235,-1754,594,52879,45,99,2046,53139,0,0,1,53101,0,0,1
0.024521,0.011001,0.748179,0.662952,53139,-235,-1754,594,52879,45,99,2046,53178,0,0,0,53139,0,0,1
0.024522,0.011001,0.748178,0.662953,53216,-235,-1769,589,53192,45,99,2046,53216,0,0,0,53216,0,0,1
